file_name,file_code,parameter,orig_variable_code,variable_code,Unit,type_variable,classes,range,valid_values,missing_values,missing_pop,del,metadati_fattori,metadati_normalizzazione,Unnamed: 14,Unnamed: 15,subj_tot,subj_multiple_visits
,UCBERKELEY_AMY_6MM,,,CTX_LH_LINGUAL_VOLUME,,<class 'numpy.float64'>,None,"11629.0, 2540.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_MEDIALORBITOFRONTAL_SUVR,,<class 'numpy.float64'>,None,"3.151, 0.574",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_MEDIALORBITOFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"7019.0, 3183.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_MIDDLETEMPORAL_SUVR,,<class 'numpy.float64'>,None,"4.237, 0.788",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_MIDDLETEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"14767.0, 4242.0",2223.0,92.0,pop not found,keep,,,,,1311.0,522.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARACENTRAL_SUVR,,<class 'numpy.float64'>,None,"2.094, 0.578",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARACENTRAL_VOLUME,,<class 'numpy.float64'>,None,"7180.0, 1868.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARAHIPPOCAMPAL_SUVR,,<class 'numpy.float64'>,None,"3.139, 0.691",2223.0,92.0,pop not found,keep,,,,,1310.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARAHIPPOCAMPAL_VOLUME,,<class 'numpy.float64'>,None,"3643.0, 938.0",2223.0,92.0,pop not found,keep,,,,,1310.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARSOPERCULARIS_SUVR,,<class 'numpy.float64'>,None,"3.525, 0.576",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARSOPERCULARIS_VOLUME,,<class 'numpy.float64'>,None,"7630.0, 2451.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARSORBITALIS_SUVR,,<class 'numpy.float64'>,None,"4.214, 0.781",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARSORBITALIS_VOLUME,,<class 'numpy.float64'>,None,"3294.0, 438.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARSTRIANGULARIS_SUVR,,<class 'numpy.float64'>,None,"3.546, 0.679",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARSTRIANGULARIS_VOLUME,,<class 'numpy.float64'>,None,"5545.0, 1834.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_PERICALCARINE_SUVR,,<class 'numpy.float64'>,None,"3.021, 0.668",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_PERICALCARINE_VOLUME,,<class 'numpy.float64'>,None,"4678.0, 755.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_POSTCENTRAL_SUVR,,<class 'numpy.float64'>,None,"2.335, 0.692",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_POSTCENTRAL_VOLUME,,<class 'numpy.float64'>,None,"14589.0, 4696.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_POSTERIORCINGULATE_SUVR,,<class 'numpy.float64'>,None,"3.512, 0.598",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_POSTERIORCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"11595.0, 990.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_PRECENTRAL_SUVR,,<class 'numpy.float64'>,None,"2.202, 0.597",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_PRECENTRAL_VOLUME,,<class 'numpy.float64'>,None,"25709.0, 6606.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_PRECUNEUS_SUVR,,<class 'numpy.float64'>,None,"4.285, 0.637",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_PRECUNEUS_VOLUME,,<class 'numpy.float64'>,None,"17038.0, 4103.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_ROSTRALANTERIORCINGULATE_SUVR,,<class 'numpy.float64'>,None,"2.997, 0.59",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_ROSTRALANTERIORCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"5073.0, 571.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_ROSTRALMIDDLEFRONTAL_SUVR,,<class 'numpy.float64'>,None,"4.723, 0.676",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_ROSTRALMIDDLEFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"23265.0, 6861.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_SUPERIORFRONTAL_SUVR,,<class 'numpy.float64'>,None,"3.231, 0.491",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_SUPERIORFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"39158.0, 13132.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_SUPERIORPARIETAL_SUVR,,<class 'numpy.float64'>,None,"4.091, 0.704",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_SUPERIORPARIETAL_VOLUME,,<class 'numpy.float64'>,None,"23420.0, 5411.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_SUPERIORTEMPORAL_SUVR,,<class 'numpy.float64'>,None,"3.121, 0.688",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_SUPERIORTEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"18312.0, 5891.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_SUPRAMARGINAL_SUVR,,<class 'numpy.float64'>,None,"3.696, 0.714",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_SUPRAMARGINAL_VOLUME,,<class 'numpy.float64'>,None,"17431.0, 5543.0",2223.0,92.0,pop not found,keep,,,,,1311.0,522.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_TEMPORALPOLE_SUVR,,<class 'numpy.float64'>,None,"3.788, 0.761",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_TEMPORALPOLE_VOLUME,,<class 'numpy.float64'>,None,"5851.0, 48.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_TRANSVERSETEMPORAL_SUVR,,<class 'numpy.float64'>,None,"2.81, 0.598",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_LH_TRANSVERSETEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"2254.0, 601.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_BANKSSTS_SUVR,,<class 'numpy.float64'>,None,"4.997, 0.614",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_BANKSSTS_VOLUME,,<class 'numpy.float64'>,None,"4240.0, 952.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_CAUDALANTERIORCINGULATE_SUVR,,<class 'numpy.float64'>,None,"2.584, 0.526",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_CAUDALANTERIORCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"4843.0, 368.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_CAUDALMIDDLEFRONTAL_SUVR,,<class 'numpy.float64'>,None,"3.7, 0.59",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_CAUDALMIDDLEFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"9461.0, 2379.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_CUNEUS_SUVR,,<class 'numpy.float64'>,None,"4.89, 0.737",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_CUNEUS_VOLUME,,<class 'numpy.float64'>,None,"6165.0, 982.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_ENTORHINAL_SUVR,,<class 'numpy.float64'>,None,"3.625, 0.64",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_ENTORHINAL_VOLUME,,<class 'numpy.float64'>,None,"3452.0, 411.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_FRONTALPOLE_SUVR,,<class 'numpy.float64'>,None,"3.409, 0.535",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_FRONTALPOLE_VOLUME,,<class 'numpy.float64'>,None,"2370.0, 381.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_FUSIFORM_SUVR,,<class 'numpy.float64'>,None,"4.335, 0.8",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_FUSIFORM_VOLUME,,<class 'numpy.float64'>,None,"14227.0, 4673.0",2223.0,92.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_INFERIORPARIETAL_SUVR,,<class 'numpy.float64'>,None,"4.717, 0.798",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_INFERIORPARIETAL_VOLUME,,<class 'numpy.float64'>,None,"21817.0, 6272.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_INFERIORTEMPORAL_SUVR,,<class 'numpy.float64'>,None,"4.886, 0.815",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_INFERIORTEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"16344.0, 4566.0",2223.0,92.0,pop not found,keep,,,,,1311.0,522.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_INSULA_SUVR,,<class 'numpy.float64'>,None,"2.99, 0.573",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_INSULA_VOLUME,,<class 'numpy.float64'>,None,"9212.0, 3635.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_ISTHMUSCINGULATE_SUVR,,<class 'numpy.float64'>,None,"3.835, 0.609",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_ISTHMUSCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"4091.0, 783.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_LATERALOCCIPITAL_SUVR,,<class 'numpy.float64'>,None,"5.236, 0.842",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_LATERALOCCIPITAL_VOLUME,,<class 'numpy.float64'>,None,"18366.0, 4984.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_LATERALORBITOFRONTAL_SUVR,,<class 'numpy.float64'>,None,"3.115, 0.656",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_LATERALORBITOFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"9667.0, 4176.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_LINGUAL_SUVR,,<class 'numpy.float64'>,None,"4.088, 0.76",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_LINGUAL_VOLUME,,<class 'numpy.float64'>,None,"10478.0, 3406.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_MEDIALORBITOFRONTAL_SUVR,,<class 'numpy.float64'>,None,"3.198, 0.577",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_MEDIALORBITOFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"7241.0, 3216.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_MIDDLETEMPORAL_SUVR,,<class 'numpy.float64'>,None,"4.048, 0.797",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_MIDDLETEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"17219.0, 5922.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARACENTRAL_SUVR,,<class 'numpy.float64'>,None,"2.749, 0.517",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARACENTRAL_VOLUME,,<class 'numpy.float64'>,None,"5526.0, 2261.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARAHIPPOCAMPAL_SUVR,,<class 'numpy.float64'>,None,"3.329, 0.641",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARAHIPPOCAMPAL_VOLUME,,<class 'numpy.float64'>,None,"2800.0, 1096.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARSOPERCULARIS_SUVR,,<class 'numpy.float64'>,None,"3.672, 0.612",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARSOPERCULARIS_VOLUME,,<class 'numpy.float64'>,None,"7542.0, 1783.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARSORBITALIS_SUVR,,<class 'numpy.float64'>,None,"3.499, 0.792",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARSORBITALIS_VOLUME,,<class 'numpy.float64'>,None,"4301.0, 1261.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARSTRIANGULARIS_SUVR,,<class 'numpy.float64'>,None,"3.481, 0.743",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_PARSTRIANGULARIS_VOLUME,,<class 'numpy.float64'>,None,"7512.0, 2268.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_PERICALCARINE_SUVR,,<class 'numpy.float64'>,None,"3.823, 0.649",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_PERICALCARINE_VOLUME,,<class 'numpy.float64'>,None,"4617.0, 831.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_POSTCENTRAL_SUVR,,<class 'numpy.float64'>,None,"2.677, 0.707",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_POSTCENTRAL_VOLUME,,<class 'numpy.float64'>,None,"13254.0, 4677.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_POSTERIORCINGULATE_SUVR,,<class 'numpy.float64'>,None,"3.412, 0.526",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_POSTERIORCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"6621.0, 994.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_PRECENTRAL_SUVR,,<class 'numpy.float64'>,None,"2.176, 0.617",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_PRECENTRAL_VOLUME,,<class 'numpy.float64'>,None,"18058.0, 6369.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_PRECUNEUS_SUVR,,<class 'numpy.float64'>,None,"3.817, 0.638",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_PRECUNEUS_VOLUME,,<class 'numpy.float64'>,None,"14854.0, 5009.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_ROSTRALANTERIORCINGULATE_SUVR,,<class 'numpy.float64'>,None,"2.942, 0.549",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_ROSTRALANTERIORCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"3508.0, 559.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_ROSTRALMIDDLEFRONTAL_SUVR,,<class 'numpy.float64'>,None,"4.42, 0.693",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_ROSTRALMIDDLEFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"26835.0, 7884.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_SUPERIORFRONTAL_SUVR,,<class 'numpy.float64'>,None,"2.784, 0.555",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_SUPERIORFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"29394.0, 10729.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_SUPERIORPARIETAL_SUVR,,<class 'numpy.float64'>,None,"4.144, 0.679",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_SUPERIORPARIETAL_VOLUME,,<class 'numpy.float64'>,None,"18993.0, 6110.0",2223.0,92.0,pop not found,keep,,,,,1311.0,522.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_SUPERIORTEMPORAL_SUVR,,<class 'numpy.float64'>,None,"3.153, 0.718",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_SUPERIORTEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"15383.0, 5963.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_SUPRAMARGINAL_SUVR,,<class 'numpy.float64'>,None,"3.95, 0.726",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_SUPRAMARGINAL_VOLUME,,<class 'numpy.float64'>,None,"14663.0, 4622.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_TEMPORALPOLE_SUVR,,<class 'numpy.float64'>,None,"3.802, 0.727",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_TEMPORALPOLE_VOLUME,,<class 'numpy.float64'>,None,"4666.0, 287.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_TRANSVERSETEMPORAL_SUVR,,<class 'numpy.float64'>,None,"2.637, 0.589",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,CTX_RH_TRANSVERSETEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"1566.0, 461.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_ACCUMBENS_AREA_SUVR,,<class 'numpy.float64'>,None,"2.533, 0.391",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_ACCUMBENS_AREA_VOLUME,,<class 'numpy.float64'>,None,"821.0, 116.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_AMYGDALA_SUVR,,<class 'numpy.float64'>,None,"3.177, 0.452",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_AMYGDALA_VOLUME,,<class 'numpy.float64'>,None,"2468.0, 375.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_CAUDATE_SUVR,,<class 'numpy.float64'>,None,"1.709, 0.435",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_CAUDATE_VOLUME,,<class 'numpy.float64'>,None,"5745.0, 1871.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_CEREBELLUM_CORTEX_SUVR,,<class 'numpy.float64'>,None,"1.232, 0.939",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_CEREBELLUM_CORTEX_VOLUME,,<class 'numpy.float64'>,None,"69630.0, 34655.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_CEREBELLUM_WHITE_MATTER_SUVR,,<class 'numpy.float64'>,None,"1.502, 0.597",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_CEREBELLUM_WHITE_MATTER_VOLUME,,<class 'numpy.float64'>,None,"26253.0, 6892.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_CEREBRAL_WHITE_MATTER_SUVR,,<class 'numpy.float64'>,None,"2.69, 0.519",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_CEREBRAL_WHITE_MATTER_VOLUME,,<class 'numpy.float64'>,None,"354965.0, 30465.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_CHOROID_PLEXUS_SUVR,,<class 'numpy.float64'>,None,"3.683, 0.486",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_CHOROID_PLEXUS_VOLUME,,<class 'numpy.float64'>,None,"1916.0, 130.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_HIPPOCAMPUS_SUVR,,<class 'numpy.float64'>,None,"2.73, 0.516",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_HIPPOCAMPUS_VOLUME,,<class 'numpy.float64'>,None,"6080.0, 1314.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_INF_LAT_VENT_SUVR,,<class 'numpy.float64'>,None,"2.297, 0.509",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_INF_LAT_VENT_VOLUME,,<class 'numpy.float64'>,None,"11328.0, 53.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_LATERAL_VENTRICLE_SUVR,,<class 'numpy.float64'>,None,"1.454, 0.214",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_LATERAL_VENTRICLE_VOLUME,,<class 'numpy.float64'>,None,"79775.0, 3016.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_PALLIDUM_SUVR,,<class 'numpy.float64'>,None,"2.591, 0.48",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_PALLIDUM_VOLUME,,<class 'numpy.float64'>,None,"3436.0, 1090.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_PUTAMEN_SUVR,,<class 'numpy.float64'>,None,"2.322, 0.516",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_PUTAMEN_VOLUME,,<class 'numpy.float64'>,None,"7466.0, 1945.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_THALAMUS_PROPER_SUVR,,<class 'numpy.float64'>,None,"2.057, 0.496",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_THALAMUS_PROPER_VOLUME,,<class 'numpy.float64'>,None,"10060.0, 3953.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_VENTRALDC_SUVR,,<class 'numpy.float64'>,None,"1.818, 0.511",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
,UCBERKELEY_AMY_6MM,,,LEFT_VENTRALDC_VOLUME,,<class 'numpy.float64'>,None,"5708.0, 2259.0",2224.0,91.0,pop not found,keep,,,,,1311.0,523.0
